Time,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
7/1/2020,Metro West,Local BOH,1920,17500,160,14200,0
7/1/2020,Metro West,State agency,3643,7000,5190,38500,0
7/1/2020,Metro West,Other (e.g. home and pediatric care),120511,341730,55683,582750,0
7/1/2020,Metro West,Total,516985,737682,154039,1233574,136
7/1/2020,Western Massachusetts,Nursing home/Senior living,55040,155550,23202,118600,0
7/1/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
7/1/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
7/1/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",97633,100397,33682,176193,0
7/1/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
7/1/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
7/1/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
7/1/2020,Western Massachusetts,State agency,780,4500,250,4400,0
7/1/2020,Western Massachusetts,Other (e.g. home and pediatric care),32889,142950,14333,182850,0
7/1/2020,Western Massachusetts,Total,276162,512647,85099,540443,60
7/1/2020,Central Massachusetts,Nursing home/Senior living,55640,141000,22794,128200,0
7/1/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
7/1/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
7/1/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92350,56784,29779,251450,0
7/1/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
7/1/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
7/1/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
7/1/2020,Central Massachusetts,State agency,2000,4300,800,400,0
7/1/2020,Central Massachusetts,Other (e.g. home and pediatric care),43729,213733,25672,575800,0
7/1/2020,Central Massachusetts,Total,248049,472067,88739,1013850,83
7/1/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
7/1/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
7/1/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
7/1/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",50151,25200,13170,294120,0
7/1/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
7/1/2020,Metro Boston,EMS (Private),5000,0,0,0,0
7/1/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
7/1/2020,Metro Boston,State agency,1200,1050,668,24400,0
7/1/2020,Metro Boston,Other (e.g. home and pediatric care),23630,81950,10397,210322,0
7/1/2020,Metro Boston,Total,165116,256850,49011,701342,204
7/1/2020,Northeastern Massachusetts,Nursing home/Senior living,48965,125900,13236,153600,0
7/1/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
7/1/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
7/1/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",47936,54708,14856,277300,0
7/1/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
7/1/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
7/1/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
7/1/2020,Northeastern Massachusetts,State agency,0,0,400,0,0
7/1/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),34695,161455,19540,263732,0
7/1/2020,Northeastern Massachusetts,Total,201506,391063,50870,730632,117
7/1/2020,State agency,Nursing home/Senior living,0,0,0,0,0
7/1/2020,State agency,Hospital,0,0,0,0,0
7/1/2020,State agency,Community health center,0,0,0,0,0
7/1/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
7/1/2020,State agency,Public safety (30-day supply),0,0,0,0,0
7/1/2020,State agency,EMS (Private),0,0,0,0,0
7/1/2020,State agency,Local BOH,0,0,0,0,0
7/1/2020,State agency,State agency,2618002,929036,111408,3194097,0
7/1/2020,State agency,Other (e.g. home and pediatric care),0,2000,240,0,0
7/1/2020,State agency,Total,2618002,931036,111648,3194097,0
7/8/2020,Massachusetts,Nursing home/Senior living,394225,904900,145974,1070600,0
7/8/2020,Massachusetts,Hospital,251580,234400,58446,237200,679
7/8/2020,Massachusetts,Community health center,74010,103450,20849,93600,0
7/8/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",524393,457846,164202,1639407,0
7/8/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
7/8/2020,Massachusetts,EMS (Private),38500,47900,3548,63600,0
7/8/2020,Massachusetts,Local BOH,16765,53100,1886,80000,0
7/8/2020,Massachusetts,State agency,2644745,969686,122556,3293197,0
7/8/2020,Massachusetts,Other (e.g. home and pediatric care),325597,1269948,174034,2445342,0
7/8/2020,Massachusetts,Total,4437140,4041230,691495,8922946,679
7/8/2020,Southeastern Massachusetts,Nursing home/Senior living,92700,191500,33756,295400,0
7/8/2020,Southeastern Massachusetts,Hospital,59800,44800,12240,61300,79
7/8/2020,Southeastern Massachusetts,Community health center,11150,17400,485,12400,0
7/8/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",106932,114255,41532,403320,0
7/8/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
7/8/2020,Southeastern Massachusetts,EMS (Private),3860,6600,186,12000,0
7/8/2020,Southeastern Massachusetts,Local BOH,3540,8000,556,27600,0
7/8/2020,Southeastern Massachusetts,State agency,3870,6800,3740,31400,0
7/8/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),68643,324030,47809,628488,0
7/8/2020,Southeastern Massachusetts,Total,388295,713385,140304,1471908,79
7/8/2020,Metro West,Nursing home/Senior living,114790,206000,40145,318100,0
7/8/2020,Metro West,Hospital,63420,33400,19274,55200,136
7/8/2020,Metro West,Community health center,31160,14350,10314,15500,0
7/8/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",125071,101102,28908,218324,0
7/8/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
7/8/2020,Metro West,EMS (Private),14440,16600,1240,4000,0
7/8/2020,Metro West,Local BOH,1920,17500,160,14200,0
7/8/2020,Metro West,State agency,3643,7000,5190,38500,0
7/8/2020,Metro West,Other (e.g. home and pediatric care),121451,341730,55683,582750,0
7/8/2020,Metro West,Total,518680,737682,160914,1246574,136
7/8/2020,Western Massachusetts,Nursing home/Senior living,55280,157550,24702,122600,0
7/8/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
7/8/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
7/8/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",98033,101197,34482,178193,0
7/8/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
7/8/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
7/8/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
7/8/2020,Western Massachusetts,State agency,780,4500,350,4400,0
7/8/2020,Western Massachusetts,Other (e.g. home and pediatric care),33009,142950,14333,183850,0
7/8/2020,Western Massachusetts,Total,276922,515447,87499,547443,60
7/8/2020,Central Massachusetts,Nursing home/Senior living,56600,141000,23469,128200,0
7/8/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
7/8/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
7/8/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92570,56884,30254,252650,0
7/8/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
7/8/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
7/8/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
7/8/2020,Central Massachusetts,State agency,2000,4300,800,400,0
7/8/2020,Central Massachusetts,Other (e.g. home and pediatric care),43729,215733,26032,576200,0
7/8/2020,Central Massachusetts,Total,249229,474167,90249,1015450,83
7/8/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
7/8/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
7/8/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
7/8/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",53151,28200,13670,309120,0
7/8/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
7/8/2020,Metro Boston,EMS (Private),5000,0,0,0,0
7/8/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
7/8/2020,Metro Boston,State agency,1200,1050,668,24400,0
7/8/2020,Metro Boston,Other (e.g. home and pediatric care),23750,81950,10397,210322,0
7/8/2020,Metro Boston,Total,168236,259850,49511,716342,204
7/8/2020,Northeastern Massachusetts,Nursing home/Senior living,48965,125900,13236,153600,0
7/8/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
7/8/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
7/8/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",48636,56208,15356,277800,0
7/8/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
7/8/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
7/8/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
7/8/2020,Northeastern Massachusetts,State agency,0,0,400,0,0
7/8/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),35015,161555,19540,263732,0
7/8/2020,Northeastern Massachusetts,Total,202526,392663,51370,731132,117
7/8/2020,State agency,Nursing home/Senior living,0,0,0,0,0
7/8/2020,State agency,Hospital,0,0,0,0,0
7/8/2020,State agency,Community health center,0,0,0,0,0
7/8/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
7/8/2020,State agency,Public safety (30-day supply),0,0,0,0,0
7/8/2020,State agency,EMS (Private),0,0,0,0,0
7/8/2020,State agency,Local BOH,0,0,0,0,0
7/8/2020,State agency,State agency,2633252,946036,111408,3194097,0
7/8/2020,State agency,Other (e.g. home and pediatric care),0,2000,240,0,0
7/8/2020,State agency,Total,2633252,948036,111648,3194097,0
7/15/2020,Massachusetts,Nursing home/Senior living,396190,905050,149524,1079600,0
7/15/2020,Massachusetts,Hospital,251580,234400,58446,303200,679
7/15/2020,Massachusetts,Community health center,74010,107450,20849,99600,0
7/15/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",525913,465896,164602,1654907,0
7/15/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
7/15/2020,Massachusetts,EMS (Private),38500,47900,3548,63600,0
7/15/2020,Massachusetts,Local BOH,16765,53100,1886,80000,0
7/15/2020,Massachusetts,State agency,2653785,1323836,122656,3695697,0
7/15/2020,Massachusetts,Other (e.g. home and pediatric care),406727,1551798,183811,2492942,0
7/15/2020,Massachusetts,Total,4530795,4689430,705322,9469546,679
7/15/2020,Southeastern Massachusetts,Nursing home/Senior living,93685,191650,34506,303400,0
7/15/2020,Southeastern Massachusetts,Hospital,59800,44800,12240,67300,79
7/15/2020,Southeastern Massachusetts,Community health center,11150,17400,485,12400,0
7/15/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",107132,118005,41632,418320,0
7/15/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
7/15/2020,Southeastern Massachusetts,EMS (Private),3860,6600,186,12000,0
7/15/2020,Southeastern Massachusetts,Local BOH,3540,8000,556,27600,0
7/15/2020,Southeastern Massachusetts,State agency,3870,6800,3740,31400,0
7/15/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),81823,362080,51759,647488,0
7/15/2020,Southeastern Massachusetts,Total,402660,755335,145104,1519908,79
7/15/2020,Metro West,Nursing home/Senior living,114790,206000,40145,318100,0
7/15/2020,Metro West,Hospital,63420,33400,19274,115200,136
7/15/2020,Metro West,Community health center,31160,18350,10314,21500,0
7/15/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",125391,102402,29208,218324,0
7/15/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
7/15/2020,Metro West,EMS (Private),14440,16600,1240,4000,0
7/15/2020,Metro West,Local BOH,1920,17500,160,14200,0
7/15/2020,Metro West,State agency,3683,7200,5290,39100,0
7/15/2020,Metro West,Other (e.g. home and pediatric care),137731,381580,56810,588750,0
7/15/2020,Metro West,Total,535320,783032,162441,1319174,136
7/15/2020,Western Massachusetts,Nursing home/Senior living,55460,157550,25802,123600,0
7/15/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
7/15/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
7/15/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",99033,102697,34482,178193,0
7/15/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
7/15/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
7/15/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
7/15/2020,Western Massachusetts,State agency,780,4500,350,4400,0
7/15/2020,Western Massachusetts,Other (e.g. home and pediatric care),48954,192450,14333,183850,0
7/15/2020,Western Massachusetts,Total,294047,566447,88599,548443,60
7/15/2020,Central Massachusetts,Nursing home/Senior living,57240,141000,24969,128200,0
7/15/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
7/15/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
7/15/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92570,57884,30254,252650,0
7/15/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
7/15/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
7/15/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
7/15/2020,Central Massachusetts,State agency,2000,4300,800,400,0
7/15/2020,Central Massachusetts,Other (e.g. home and pediatric care),48519,233883,27432,586800,0
7/15/2020,Central Massachusetts,Total,254659,493317,93149,1026050,83
7/15/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
7/15/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
7/15/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
7/15/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",53151,28200,13670,309120,0
7/15/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
7/15/2020,Metro Boston,EMS (Private),5000,0,0,0,0
7/15/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
7/15/2020,Metro Boston,State agency,1200,1050,668,24400,0
7/15/2020,Metro Boston,Other (e.g. home and pediatric care),35395,116200,12597,214322,0
7/15/2020,Metro Boston,Total,179881,294100,51711,720342,204
7/15/2020,Northeastern Massachusetts,Nursing home/Senior living,49125,125900,13436,153600,0
7/15/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
7/15/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
7/15/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",48636,56708,15356,278300,0
7/15/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
7/15/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
7/15/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
7/15/2020,Northeastern Massachusetts,State agency,0,0,400,0,0
7/15/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),39855,210555,20640,271732,0
7/15/2020,Northeastern Massachusetts,Total,207526,442163,52670,739632,117
7/15/2020,State agency,Nursing home/Senior living,0,0,0,0,0
7/15/2020,State agency,Hospital,0,0,0,0,0
7/15/2020,State agency,Community health center,0,0,0,0,0
7/15/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
7/15/2020,State agency,Public safety (30-day supply),0,0,0,0,0
7/15/2020,State agency,EMS (Private),0,0,0,0,0
7/15/2020,State agency,Local BOH,0,0,0,0,0
7/15/2020,State agency,State agency,2642252,1299986,111408,3595997,0
7/15/2020,State agency,Other (e.g. home and pediatric care),14450,55050,240,0,0
7/15/2020,State agency,Total,2656702,1355036,111648,3595997,0
7/22/2020,Massachusetts,Nursing home/Senior living,397250,912250,152624,1079600,0
7/22/2020,Massachusetts,Hospital,251580,234400,58446,303200,679
7/22/2020,Massachusetts,Community health center,74010,107450,20849,99600,0
7/22/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",525913,465896,164602,1654907,0
7/22/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
7/22/2020,Massachusetts,EMS (Private),38500,47900,3548,63600,0
7/22/2020,Massachusetts,Local BOH,16765,53100,1886,80000,0
7/22/2020,Massachusetts,State agency,2653785,1323836,122656,3695697,0
7/22/2020,Massachusetts,Other (e.g. home and pediatric care),3322127,3588998,189811,2613842,0
7/22/2020,Massachusetts,Total,7447255,6733830,714422,9590446,679
7/22/2020,Southeastern Massachusetts,Nursing home/Senior living,93685,198850,34506,303400,0
7/22/2020,Southeastern Massachusetts,Hospital,59800,44800,12240,67300,79
7/22/2020,Southeastern Massachusetts,Community health center,11150,17400,485,12400,0
7/22/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",107132,118005,41632,418320,0
7/22/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
7/22/2020,Southeastern Massachusetts,EMS (Private),3860,6600,186,12000,0
7/22/2020,Southeastern Massachusetts,Local BOH,3540,8000,556,27600,0
7/22/2020,Southeastern Massachusetts,State agency,3870,6800,3740,31400,0
7/22/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),306713,684830,52659,664488,0
7/22/2020,Southeastern Massachusetts,Total,627550,1085285,146004,1536908,79
7/22/2020,Metro West,Nursing home/Senior living,115030,206000,40245,318100,0
7/22/2020,Metro West,Hospital,63420,33400,19274,115200,136
7/22/2020,Metro West,Community health center,31160,18350,10314,21500,0
7/22/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",125391,102402,29208,218324,0
7/22/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
7/22/2020,Metro West,EMS (Private),14440,16600,1240,4000,0
7/22/2020,Metro West,Local BOH,1920,17500,160,14200,0
7/22/2020,Metro West,State agency,3683,7200,5290,39100,0
7/22/2020,Metro West,Other (e.g. home and pediatric care),580731,830980,57710,589150,0
7/22/2020,Metro West,Total,978560,1232432,163441,1319574,136
7/22/2020,Western Massachusetts,Nursing home/Senior living,55460,157550,26802,123600,0
7/22/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
7/22/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
7/22/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",99033,102697,34482,178193,0
7/22/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
7/22/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
7/22/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
7/22/2020,Western Massachusetts,State agency,780,4500,350,4400,0
7/22/2020,Western Massachusetts,Other (e.g. home and pediatric care),381454,534950,15133,186350,0
7/22/2020,Western Massachusetts,Total,626547,908947,90399,550943,60
7/22/2020,Central Massachusetts,Nursing home/Senior living,57400,141000,24969,128200,0
7/22/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
7/22/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
7/22/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92570,57884,30254,252650,0
7/22/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
7/22/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
7/22/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
7/22/2020,Central Massachusetts,State agency,2000,4300,800,400,0
7/22/2020,Central Massachusetts,Other (e.g. home and pediatric care),219669,427883,27432,587800,0
7/22/2020,Central Massachusetts,Total,425969,687317,93149,1027050,83
7/22/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
7/22/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
7/22/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
7/22/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",53151,28200,13670,309120,0
7/22/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
7/22/2020,Metro Boston,EMS (Private),5000,0,0,0,0
7/22/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
7/22/2020,Metro Boston,State agency,1200,1050,668,24400,0
7/22/2020,Metro Boston,Other (e.g. home and pediatric care),200845,289200,14997,214322,0
7/22/2020,Metro Boston,Total,345331,467100,54111,720342,204
7/22/2020,Northeastern Massachusetts,Nursing home/Senior living,49785,125900,15436,153600,0
7/22/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
7/22/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
7/22/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",48636,56708,15356,278300,0
7/22/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
7/22/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
7/22/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
7/22/2020,Northeastern Massachusetts,State agency,0,0,400,0,0
7/22/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),407105,625655,21640,276732,0
7/22/2020,Northeastern Massachusetts,Total,575436,857263,55670,744632,117
7/22/2020,State agency,Nursing home/Senior living,0,0,0,0,0
7/22/2020,State agency,Hospital,0,0,0,0,0
7/22/2020,State agency,Community health center,0,0,0,0,0
7/22/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
7/22/2020,State agency,Public safety (30-day supply),0,0,0,0,0
7/22/2020,State agency,EMS (Private),0,0,0,0,0
7/22/2020,State agency,Local BOH,0,0,0,0,0
7/22/2020,State agency,State agency,2642252,1299986,111408,3595997,0
7/22/2020,State agency,Other (e.g. home and pediatric care),1225610,195500,240,95000,0
7/22/2020,State agency,Total,3867862,1495486,111648,3690997,0
7/29/2020,Massachusetts,Nursing home/Senior living,397810,916250,158424,1098600,0
7/29/2020,Massachusetts,Hospital,251580,234400,58446,303200,679
7/29/2020,Massachusetts,Community health center,74010,107450,20849,99600,0
7/29/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",525913,465896,164602,1654907,0
7/29/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
7/29/2020,Massachusetts,EMS (Private),38500,47900,3548,63600,0
7/29/2020,Massachusetts,Local BOH,16925,56700,2136,88000,0
7/29/2020,Massachusetts,State agency,2653785,1323836,122656,3695697,0
7/29/2020,Massachusetts,Other (e.g. home and pediatric care),4798097,6849263,195351,2902475,0
7/29/2020,Massachusetts,Total,8923945,10001695,726012,9906079,679
7/29/2020,Southeastern Massachusetts,Nursing home/Senior living,93845,200850,34506,305400,0
7/29/2020,Southeastern Massachusetts,Hospital,59800,44800,12240,67300,79
7/29/2020,Southeastern Massachusetts,Community health center,11150,17400,485,12400,0
7/29/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",107131.5729,118005,41632,418320,0
7/29/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
7/29/2020,Southeastern Massachusetts,EMS (Private),3860,6600,186,12000,0
7/29/2020,Southeastern Massachusetts,Local BOH,3700,11600,806,35600,0
7/29/2020,Southeastern Massachusetts,State agency,3870,6800,3740,31400,0
7/29/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),524658,930780,56079,690288,0
7/29/2020,Southeastern Massachusetts,Total,845814.5729,1336835,149674,1572708,79
7/29/2020,Metro West,Nursing home/Senior living,115030,206000,45745,334100,0
7/29/2020,Metro West,Hospital,63420,33400,19274,115200,136
7/29/2020,Metro West,Community health center,31160,18350,10314,21500,0
7/29/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",125391.1879,102402,29208,218324,0
7/29/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
7/29/2020,Metro West,EMS (Private),14440,16600,1240,4000,0
7/29/2020,Metro West,Local BOH,1920,17500,160,14200,0
7/29/2020,Metro West,State agency,3683,7200,5290,39100,0
7/29/2020,Metro West,Other (e.g. home and pediatric care),823501,1108630,58500,612150,0
7/29/2020,Metro West,Total,1221330.188,1510082,169731,1358574,136
7/29/2020,Western Massachusetts,Nursing home/Senior living,55860,159550,26952,124600,0
7/29/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
7/29/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
7/29/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",99033,102697,34482,178193,0
7/29/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
7/29/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
7/29/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
7/29/2020,Western Massachusetts,State agency,780,4500,350,4400,0
7/29/2020,Western Massachusetts,Other (e.g. home and pediatric care),831349,1001400,16433,191590,0
7/29/2020,Western Massachusetts,Total,1076842,1377397,91849,557183,60
7/29/2020,Central Massachusetts,Nursing home/Senior living,57400,141000,24969,128200,0
7/29/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
7/29/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
7/29/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92570,57884,30254,252650,0
7/29/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
7/29/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
7/29/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
7/29/2020,Central Massachusetts,State agency,2000,4300,800,400,0
7/29/2020,Central Massachusetts,Other (e.g. home and pediatric care),340239,554683,27462,588400,0
7/29/2020,Central Massachusetts,Total,546539,814117,93179,1027650,83
7/29/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
7/29/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
7/29/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
7/29/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",53151.29852,28200,13670,309120,0
7/29/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
7/29/2020,Metro Boston,EMS (Private),5000,0,0,0,0
7/29/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
7/29/2020,Metro Boston,State agency,1200,1050,668,24400,0
7/29/2020,Metro Boston,Other (e.g. home and pediatric care),226405,297450,14997,214322,0
7/29/2020,Metro Boston,Total,370891.2985,475350,54111,720342,204
7/29/2020,Northeastern Massachusetts,Nursing home/Senior living,49785,125900,15586,153600,0
7/29/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
7/29/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
7/29/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",48635.94073,56708,15356,278300,0
7/29/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
7/29/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
7/29/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
7/29/2020,Northeastern Massachusetts,State agency,0,0,400,0,0
7/29/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),707935,993555,21640,276732,0
7/29/2020,Northeastern Massachusetts,Total,876265.9407,1225163,55820,744632,117
7/29/2020,State agency,Nursing home/Senior living,0,0,0,0,0
7/29/2020,State agency,Hospital,0,0,0,0,0
7/29/2020,State agency,Community health center,0,0,0,0,0
7/29/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
